,year,player_name,distance_avg,average,bin
0,2004,"
Hank Kuehne
",314.4,-0.068,29
1,2004,"
Scott Hend
",312.6,-0.261,28
2,2004,"
John Daly
",306.0,0.8029999999999999,25
3,2004,"
Mike Heinen
",305.2,-0.344,24
4,2004,"
Chris Smith
",304.0,-0.10400000000000001,24
5,2004,"
Lucas Glover
",303.4,-0.069,23
6,2004,"
Geoff Ogilvy
",303.3,0.6409999999999999,23
7,2004,"
Chris Couch
",302.1,-2.237,23
8,2004,"
Tiger Woods
",301.9,2.3819999999999997,22
9,2004,"
J.J. Henry
",301.3,0.52,22
10,2004,"
Steve Allan
",301.2,-0.046,22
11,2004,"
Tag Ridings
",301.0,0.126,22
12,2004,"
Vijay Singh
",300.8,2.25,22
13,2004,"
Davis Love III
",300.1,1.0590000000000002,22
14,2004,"
Dennis Paulson
",300.1,0.5770000000000001,22
15,2004,"
Kris Cox
",299.1,-0.674,21
16,2004,"
Brenden Pappas
",298.9,-0.11199999999999999,21
17,2004,"
Harrison Frazar
",298.8,0.489,21
18,2004,"
Ernie Els
",298.0,1.899,21
19,2004,"
Andre Stolz
",297.9,-1.247,20
20,2004,"
Roger Tambellini
",297.8,-0.41600000000000004,20
21,2004,"
Rich Beem
",296.7,-0.16,20
22,2004,"
John Senden
",296.6,0.342,20
23,2004,"
Tom Carter
",296.5,-0.426,20
24,2004,"
Dan Olsen
",296.0,-0.9740000000000001,20
25,2004,"
Daniel Chopra
",295.9,0.195,19
26,2004,"
Kenny Perry
",295.9,1.157,19
27,2004,"
Jonathan Byrd
",295.8,0.37799999999999995,19
28,2004,"
Ryan Palmer
",295.6,0.09699999999999999,19
29,2004,"
Phil Mickelson
",295.4,1.324,19
30,2004,"
Adam Scott
",295.4,1.4269999999999998,19
31,2004,"
Deane Pappas
",295.3,-0.29,19
32,2004,"
Sergio Garcia
",295.1,1.3359999999999999,19
33,2004,"
Robert Allenby
",294.9,0.733,19
34,2004,"
Fred Couples
",294.5,0.599,19
35,2004,"
Bo Van Pelt
",294.4,1.146,19
36,2004,"
Brett Quigley
",294.3,0.401,19
37,2004,"
Retief Goosen
",294.2,1.419,19
38,2004,"
Scott McCarron
",294.1,0.266,19
39,2004,"
Tim Herron
",293.8,0.738,18
40,2004,"
Jason Bohn
",293.3,0.132,18
41,2004,"
Stuart Appleby
",293.2,0.9740000000000001,18
42,2004,"
Rich Barcelo
",293.1,-0.43799999999999994,18
43,2004,"
Roland Thatcher
",293.1,-0.43200000000000005,18
44,2004,"
Hunter Mahan
",293.0,0.08900000000000001,18
45,2004,"
Vaughn Taylor
",292.5,0.228,18
46,2004,"
Brian Kortan
",292.4,-0.474,18
47,2004,"
Brian Bateman
",292.2,0.09,18
48,2004,"
Rory Sabbatini
",292.2,1.1540000000000001,18
49,2004,"
Mathias Grönberg
",292.1,-0.125,18
50,2004,"
Rod Pampling
",292.1,0.43700000000000006,18
51,2004,"
Neal Lancaster
",291.6,0.187,17
52,2004,"
Joey Sindelar
",291.5,0.36200000000000004,17
53,2004,"
Peter Lonard
",291.4,0.158,17
54,2004,"
Pat Perez
",291.4,0.061,17
55,2004,"
Woody Austin
",291.3,0.16,17
56,2004,"
Mark Calcavecchia
",291.3,0.11599999999999999,17
57,2004,"
Brent Geiberger
",291.3,0.336,17
58,2004,"
Cameron Beckman
",291.2,0.384,17
59,2004,"
Michael Allen
",291.1,-0.062,17
60,2004,"
Craig Barlow
",291.0,0.289,17
61,2004,"
Jeff Brehaut
",290.9,-0.27699999999999997,17
62,2004,"
Jonathan Kaye
",290.9,-0.006999999999999999,17
63,2004,"
Carl Pettersson
",290.8,0.484,17
64,2004,"
D.J. Brigman
",290.7,-0.055999999999999994,17
65,2004,"
Jason Dufner
",290.7,0.145,17
66,2004,"
Kevin Muncrief
",290.7,-2.013,17
67,2004,"
Justin Rose
",290.7,1.065,17
68,2004,"
Carlos Franco
",290.6,0.645,17
69,2004,"
Tommy Armour III
",290.5,-0.22899999999999998,17
70,2004,"
Stewart Cink
",290.5,1.655,17
71,2004,"
Patrick Sheehan
",290.3,0.18600000000000003,17
72,2004,"
Arjun Atwal
",289.4,-0.23399999999999999,16
73,2004,"
Briny Baird
",289.4,0.382,16
74,2004,"
Craig Perks
",289.4,-0.544,16
75,2004,"
Ted Purdy
",289.2,0.551,16
76,2004,"
Niclas Fasth
",289.1,-0.426,16
77,2004,"
Darren Clarke
",289.0,0.7070000000000001,16
78,2004,"
Jay Delsing
",288.8,-0.442,16
79,2004,"
Steve Lowery
",288.8,-0.023,16
80,2004,"
Joe Ogilvie
",288.8,0.311,16
81,2004,"
Charles Howell III
",288.5,0.5429999999999999,16
82,2004,"
J.L. Lewis
",288.3,-0.017,16
83,2004,"
Grant Waite
",288.3,-0.6579999999999999,16
84,2004,"
Robert Gamez
",288.1,0.35,16
85,2004,"
Jay Williamson
",288.1,-0.262,16
86,2004,"
Aaron Baddeley
",288.0,-0.429,16
87,2004,"
Chad Campbell
",288.0,0.525,16
88,2004,"
Stephen Ames
",287.9,1.29,15
89,2004,"
Freddie Jacobson
",287.9,0.535,15
90,2004,"
Jesper Parnevik
",287.9,0.816,15
91,2004,"
Tommy Tolles
",287.8,-0.39399999999999996,15
92,2004,"
Shaun Micheel
",287.5,0.182,15
93,2004,"
Greg Chalmers
",287.3,-0.10300000000000001,15
94,2004,"
Matt Kuchar
",287.3,-0.10300000000000001,15
95,2004,"
Frank Lickliter II
",287.3,0.627,15
96,2004,"
Joe Durant
",287.2,0.53,15
97,2004,"
Tom Lehman
",287.2,0.9840000000000001,15
98,2004,"
Tim Petrovic
",287.2,0.41100000000000003,15
99,2004,"
Steve Elkington
",287.1,-0.087,15
100,2004,"
Danny Ellis
",286.7,-0.141,15
101,2004,"
John Rollins
",286.7,0.102,15
102,2004,"
John Huston
",286.4,0.444,15
103,2004,"
Kent Jones
",286.4,0.205,15
104,2004,"
Kevin Sutherland
",286.3,0.373,15
105,2004,"
Tripp Isenhour
",286.2,-0.8340000000000001,15
106,2004,"
Glen Day
",286.1,0.46399999999999997,15
107,2004,"
Lee Janzen
",286.1,0.466,15
108,2004,"
Tom Pernice Jr.
",286.0,0.363,15
109,2004,"
Notah Begay III
",285.8,0.134,14
110,2004,"
David Branshaw
",285.8,-0.5589999999999999,14
111,2004,"
Alex Cejka
",285.8,0.38799999999999996,14
112,2004,"
Matt Gogel
",285.6,0.34600000000000003,14
113,2004,"
Dudley Hart
",285.6,0.55,14
114,2004,"
Zach Johnson
",285.6,1.206,14
115,2004,"
Duffy Waldorf
",285.4,0.8320000000000001,14
116,2004,"
David Toms
",285.3,0.9470000000000001,14
117,2004,"
Billy Mayfair
",285.2,-0.09300000000000001,14
118,2004,"
Paul Azinger
",285.1,-0.33799999999999997,14
119,2004,"
K.J. Choi
",285.0,0.4,14
120,2004,"
John Riegger
",285.0,0.054000000000000006,14
121,2004,"
Mark Hensby
",284.6,0.602,14
122,2004,"
Arron Oberholser
",284.6,0.509,14
123,2004,"
Ken Duke
",284.3,-1.078,14
124,2004,"
Danny Briggs
",283.8,0.19699999999999998,13
125,2004,"
Ben Crane
",283.8,0.10800000000000001,13
126,2004,"
David Gossett
",283.8,-3.5380000000000003,13
127,2004,"
Billy Andrade
",283.5,0.129,13
128,2004,"
Todd Hamilton
",283.5,0.22,13
129,2004,"
Steve Pate
",283.5,-0.498,13
130,2004,"
Richard Johnson
",283.4,-0.037000000000000005,13
131,2004,"
Cliff Kresge
",283.4,-0.555,13
132,2004,"
Rocco Mediate
",283.4,-0.42200000000000004,13
133,2004,"
Justin Leonard
",282.9,0.563,13
134,2004,"
Stephen Leaney
",282.3,0.142,13
135,2004,"
Bernhard Langer
",282.2,0.47100000000000003,13
136,2004,"
Dean Wilson
",282.2,-0.20600000000000002,13
137,2004,"
Bart Bryant
",282.1,0.58,13
138,2004,"
Ben Curtis
",282.1,0.494,13
139,2004,"
Mike Weir
",282.1,0.782,13
140,2004,"
Mark Wilson
",282.1,-0.043,13
141,2004,"
Olin Browne
",281.9,0.071,12
142,2004,"
Dan Forsman
",281.9,-0.373,12
143,2004,"
Steve Stricker
",281.8,-0.159,12
144,2004,"
Spike McRoy
",281.5,-0.24100000000000002,12
145,2004,"
Skip Kendall
",281.3,0.13699999999999998,12
146,2004,"
David Peoples
",281.3,0.513,12
147,2004,"
Jeff Maggert
",281.2,0.14,12
148,2004,"
Guy Boros
",281.1,-0.845,12
149,2004,"
Hidemichi Tanaka
",281.0,0.10400000000000001,12
150,2004,"
Blaine McCallister
",280.9,-0.579,12
151,2004,"
J.P. Hayes
",280.7,-0.34299999999999997,12
152,2004,"
Dicky Pride
",280.5,-1.285,12
153,2004,"
Scott Hoch
",280.4,0.861,12
154,2004,"
Russ Cochran
",280.3,-0.091,12
155,2004,"
Gene Sauers
",280.2,-0.748,12
156,2004,"
Todd Fischer
",280.1,0.111,12
157,2004,"
Shigeki Maruyama
",280.1,1.048,12
158,2004,"
Kevin Na
",280.1,0.205,12
159,2004,"
Heath Slocum
",280.1,0.198,12
160,2004,"
Steve Flesch
",279.9,0.47600000000000003,11
161,2004,"
Luke Donald
",279.8,1.078,11
162,2004,"
Brian Gay
",279.7,0.508,11
163,2004,"
Hirofumi Miyase
",279.7,-1.287,11
164,2004,"
Jeff Sluman
",279.6,0.862,11
165,2004,"
José Coceres
",279.4,0.442,11
166,2004,"
Kirk Triplett
",279.1,0.805,11
167,2004,"
Tim Clark
",278.8,0.813,11
168,2004,"
Scott Simpson
",278.7,-0.426,11
169,2004,"
Bob Estes
",278.2,0.34600000000000003,11
170,2004,"
Bob Tway
",278.2,0.366,11
171,2004,"
Jerry Kelly
",278.1,1.202,11
172,2004,"
Len Mattiace
",278.0,-0.29,11
173,2004,"
Scott Verplank
",278.0,1.49,11
